tdot_milemarker,time_unix_fix,lane1_speed,lane1_volume,lane1_occ,lane2_speed,lane2_volume,lane2_occ,lane3_speed,lane3_volume,lane3_occ,lane4_speed,lane4_volume,lane4_occ,milemarker
59.7,1720621950.0,78.0,8.0,6.0,75.0,14.0,11.0,70.0,9.0,8.0,73.0,2.0,3.0,59.73
59.7,1720621980.0,78.0,12.0,8.0,72.0,13.0,9.0,65.0,16.0,21.0,59.0,10.0,9.0,59.73
59.7,1720622010.0,82.0,9.0,6.0,75.0,15.0,14.0,74.0,9.0,7.0,69.0,4.0,7.0,59.73
59.7,1720622040.0,79.0,5.0,3.0,78.0,6.0,6.0,73.0,9.0,10.0,71.0,3.0,4.0,59.73
59.7,1720622070.0,75.0,17.0,12.0,71.0,18.0,22.0,64.0,14.0,17.0,61.0,10.0,10.0,59.73
59.7,1720622100.0,76.0,17.0,12.0,75.0,13.0,13.0,71.0,14.0,16.0,62.0,7.0,7.0,59.73
59.7,1720622130.0,76.0,10.0,6.0,73.0,10.0,12.0,71.0,11.0,14.0,71.0,4.0,5.0,59.73
59.7,1720622160.0,74.0,12.0,9.0,78.0,9.0,8.0,69.0,11.0,15.0,65.0,10.0,8.0,59.73
59.7,1720622190.0,82.0,11.0,6.0,73.0,12.0,14.0,69.0,9.0,9.0,63.0,6.0,6.0,59.73
59.7,1720622220.0,83.0,10.0,7.0,78.0,15.0,14.0,68.0,7.0,12.0,65.0,4.0,5.0,59.73
59.7,1720622250.0,79.0,7.0,4.0,74.0,11.0,12.0,66.0,14.0,19.0,61.0,8.0,9.0,59.73
59.7,1720622280.0,75.0,20.0,15.0,73.0,17.0,19.0,69.0,13.0,14.0,64.0,8.0,8.0,59.73
59.7,1720622310.0,76.0,16.0,11.0,72.0,15.0,12.0,71.0,11.0,11.0,64.0,6.0,8.0,59.73
59.7,1720622340.0,76.0,21.0,15.0,71.0,15.0,19.0,66.0,11.0,16.0,65.0,8.0,10.0,59.73
59.7,1720622370.0,86.0,9.0,5.0,69.0,11.0,10.0,65.0,18.0,21.0,60.0,8.0,10.0,59.73
59.7,1720622400.0,79.0,14.0,9.0,75.0,15.0,15.0,72.0,11.0,11.0,65.0,6.0,7.0,59.73
59.7,1720622430.0,80.0,12.0,7.0,74.0,11.0,12.0,71.0,15.0,16.0,72.0,7.0,5.0,59.73
59.7,1720622460.0,81.0,8.0,5.0,74.0,12.0,11.0,69.0,11.0,17.0,63.0,5.0,4.0,59.73
59.7,1720622490.0,79.0,14.0,9.0,76.0,16.0,11.0,71.0,7.0,9.0,65.0,6.0,6.0,59.73
59.7,1720622520.0,81.0,14.0,9.0,75.0,11.0,9.0,71.0,13.0,11.0,66.0,13.0,10.0,59.73
59.7,1720622550.0,81.0,4.0,2.0,74.0,7.0,5.0,67.0,10.0,9.0,60.0,7.0,12.0,59.73
59.7,1720622580.0,80.0,11.0,7.0,73.0,14.0,13.0,73.0,8.0,18.0,61.0,3.0,3.0,59.73
59.7,1720622610.0,76.0,16.0,11.0,73.0,14.0,12.0,71.0,15.0,14.0,66.0,8.0,6.0,59.73
59.7,1720622640.0,79.0,10.0,6.0,73.0,13.0,11.0,72.0,13.0,13.0,68.0,4.0,4.0,59.73
59.7,1720622670.0,78.0,10.0,7.0,74.0,9.0,8.0,71.0,9.0,11.0,69.0,5.0,7.0,59.73
59.7,1720622700.0,79.0,12.0,8.0,73.0,15.0,15.0,64.0,12.0,18.0,65.0,9.0,11.0,59.73
59.7,1720622730.0,76.0,12.0,8.0,73.0,14.0,10.0,68.0,6.0,5.0,60.0,8.0,10.0,59.73
59.7,1720622760.0,78.0,6.0,4.0,73.0,10.0,11.0,71.0,8.0,16.0,63.0,4.0,6.0,59.73
59.7,1720622790.0,80.0,8.0,5.0,72.0,12.0,10.0,68.0,12.0,17.0,63.0,5.0,5.0,59.73
59.7,1720622820.0,83.0,9.0,5.0,79.0,7.0,5.0,74.0,4.0,5.0,62.0,5.0,4.0,59.73
59.7,1720622850.0,77.0,13.0,9.0,73.0,14.0,15.0,70.0,9.0,18.0,77.0,6.0,7.0,59.73
59.7,1720622880.0,76.0,13.0,10.0,74.0,12.0,12.0,74.0,13.0,11.0,69.0,11.0,11.0,59.73
59.7,1720622910.0,82.0,8.0,5.0,73.0,10.0,7.0,68.0,13.0,19.0,59.0,3.0,4.0,59.73
59.7,1720622940.0,78.0,17.0,13.0,76.0,15.0,12.0,68.0,8.0,13.0,68.0,7.0,9.0,59.73
59.7,1720622970.0,82.0,6.0,4.0,73.0,11.0,9.0,71.0,7.0,6.0,65.0,8.0,6.0,59.73
59.7,1720623000.0,81.0,15.0,10.0,78.0,12.0,11.0,75.0,15.0,16.0,74.0,1.0,1.0,59.73
59.7,1720623030.0,76.0,14.0,10.0,75.0,11.0,8.0,73.0,8.0,9.0,71.0,5.0,5.0,59.73
59.7,1720623060.0,76.0,12.0,12.0,71.0,12.0,14.0,68.0,16.0,20.0,70.0,7.0,8.0,59.73
59.7,1720623090.0,80.0,12.0,8.0,75.0,8.0,7.0,68.0,15.0,17.0,59.0,4.0,6.0,59.73
59.7,1720623120.0,76.0,15.0,10.0,72.0,16.0,20.0,69.0,17.0,17.0,69.0,6.0,8.0,59.73
59.7,1720623150.0,83.0,11.0,7.0,76.0,12.0,10.0,73.0,11.0,15.0,63.0,7.0,11.0,59.73
59.7,1720623180.0,82.0,6.0,4.0,74.0,10.0,8.0,67.0,8.0,10.0,64.0,4.0,5.0,59.73
59.7,1720623210.0,84.0,15.0,9.0,77.0,14.0,15.0,72.0,14.0,19.0,68.0,11.0,10.0,59.73
59.7,1720623240.0,79.0,12.0,8.0,75.0,10.0,7.0,73.0,9.0,13.0,66.0,10.0,8.0,59.73
59.7,1720623270.0,81.0,4.0,2.0,74.0,9.0,6.0,70.0,4.0,6.0,65.0,5.0,4.0,59.73
59.7,1720623300.0,73.0,13.0,9.0,73.0,12.0,14.0,69.0,16.0,24.0,68.0,4.0,5.0,59.73
59.7,1720623330.0,77.0,8.0,5.0,74.0,9.0,6.0,72.0,10.0,14.0,66.0,9.0,8.0,59.73
59.7,1720623360.0,80.0,15.0,12.0,73.0,14.0,12.0,65.0,10.0,19.0,63.0,8.0,11.0,59.73
59.7,1720623390.0,78.0,13.0,8.0,74.0,14.0,11.0,68.0,14.0,19.0,69.0,5.0,3.0,59.73
59.7,1720623420.0,79.0,9.0,6.0,73.0,9.0,7.0,71.0,12.0,13.0,68.0,4.0,3.0,59.73
59.7,1720623450.0,79.0,12.0,7.0,75.0,12.0,12.0,74.0,8.0,10.0,68.0,7.0,7.0,59.73
59.7,1720623480.0,79.0,11.0,7.0,72.0,14.0,14.0,69.0,11.0,15.0,66.0,9.0,8.0,59.73
59.7,1720623510.0,79.0,15.0,10.0,76.0,12.0,9.0,67.0,14.0,20.0,60.0,12.0,12.0,59.73
59.7,1720623540.0,79.0,10.0,6.0,74.0,7.0,9.0,68.0,8.0,9.0,66.0,1.0,1.0,59.73
59.7,1720623570.0,80.0,12.0,8.0,75.0,8.0,11.0,67.0,11.0,12.0,67.0,7.0,6.0,59.73
59.7,1720623600.0,81.0,10.0,6.0,73.0,12.0,13.0,69.0,15.0,22.0,69.0,8.0,6.0,59.73
60.5,1720609230.0,46.0,12.0,16.0,42.0,15.0,24.0,39.0,15.0,24.0,38.0,14.0,28.0,60.55
60.5,1720609260.0,44.0,15.0,21.0,44.0,13.0,17.0,40.0,14.0,22.0,39.0,11.0,18.0,60.55
60.5,1720609290.0,46.0,16.0,21.0,46.0,13.0,19.0,40.0,14.0,24.0,43.0,11.0,19.0,60.55
60.5,1720609320.0,47.0,14.0,17.0,46.0,14.0,17.0,48.0,13.0,19.0,49.0,10.0,13.0,60.55
60.5,1720609350.0,47.0,14.0,19.0,47.0,14.0,19.0,45.0,13.0,23.0,46.0,12.0,17.0,60.55
60.5,1720609380.0,53.0,12.0,14.0,49.0,14.0,18.0,47.0,10.0,21.0,48.0,12.0,15.0,60.55
60.5,1720609410.0,46.0,11.0,14.0,44.0,15.0,21.0,45.0,13.0,17.0,42.0,12.0,21.0,60.55
60.5,1720609440.0,47.0,17.0,21.0,46.0,15.0,20.0,45.0,11.0,20.0,43.0,9.0,15.0,60.55
60.5,1720609470.0,49.0,14.0,18.0,44.0,12.0,18.0,43.0,11.0,23.0,45.0,12.0,24.0,60.55
60.5,1720609500.0,42.0,15.0,21.0,40.0,12.0,19.0,38.0,12.0,23.0,40.0,13.0,19.0,60.55
60.5,1720609530.0,39.0,12.0,18.0,41.0,14.0,22.0,40.0,8.0,14.0,39.0,11.0,20.0,60.55
60.5,1720609560.0,44.0,15.0,21.0,40.0,9.0,14.0,35.0,8.0,21.0,38.0,9.0,15.0,60.55
60.5,1720609590.0,46.0,16.0,20.0,42.0,11.0,16.0,41.0,11.0,21.0,39.0,9.0,13.0,60.55
60.5,1720609620.0,42.0,14.0,21.0,40.0,12.0,25.0,39.0,10.0,19.0,36.0,12.0,27.0,60.55
60.5,1720609650.0,39.0,16.0,26.0,38.0,13.0,27.0,37.0,8.0,17.0,40.0,8.0,21.0,60.55
60.5,1720609680.0,43.0,15.0,21.0,39.0,13.0,28.0,41.0,9.0,13.0,42.0,8.0,18.0,60.55
60.5,1720609710.0,50.0,14.0,16.0,47.0,14.0,19.0,42.0,13.0,30.0,46.0,8.0,11.0,60.55
60.5,1720609740.0,46.0,14.0,16.0,48.0,12.0,22.0,50.0,10.0,15.0,46.0,9.0,13.0,60.55
60.5,1720609770.0,45.0,18.0,23.0,44.0,13.0,22.0,50.0,12.0,16.0,49.0,10.0,14.0,60.55
60.5,1720609800.0,50.0,17.0,21.0,50.0,14.0,22.0,49.0,12.0,22.0,50.0,10.0,16.0,60.55
60.5,1720609830.0,55.0,18.0,19.0,52.0,14.0,23.0,50.0,15.0,23.0,48.0,16.0,25.0,60.55
60.5,1720609860.0,46.0,14.0,19.0,46.0,13.0,20.0,46.0,10.0,13.0,48.0,13.0,17.0,60.55
60.5,1720609890.0,49.0,16.0,21.0,43.0,16.0,27.0,41.0,16.0,28.0,45.0,11.0,17.0,60.55
60.5,1720609920.0,48.0,16.0,20.0,43.0,14.0,20.0,42.0,10.0,19.0,44.0,13.0,18.0,60.55
60.5,1720609950.0,44.0,17.0,23.0,40.0,11.0,25.0,44.0,11.0,19.0,45.0,12.0,18.0,60.55
60.5,1720609980.0,49.0,13.0,16.0,45.0,13.0,23.0,45.0,11.0,17.0,45.0,11.0,20.0,60.55
60.5,1720610010.0,47.0,14.0,21.0,46.0,13.0,18.0,44.0,14.0,29.0,45.0,8.0,15.0,60.55
60.5,1720610040.0,49.0,14.0,17.0,45.0,12.0,21.0,42.0,10.0,20.0,44.0,12.0,21.0,60.55
60.5,1720610070.0,41.0,15.0,22.0,39.0,13.0,24.0,39.0,12.0,27.0,40.0,13.0,20.0,60.55
60.5,1720610100.0,17.0,7.0,48.0,21.0,8.0,35.0,26.0,9.0,39.0,32.0,10.0,25.0,60.55
60.5,1720610130.0,19.0,6.0,40.0,20.0,3.0,14.0,26.0,7.0,18.0,30.0,7.0,40.0,60.55
60.5,1720610160.0,27.0,13.0,29.0,28.0,11.0,28.0,34.0,14.0,24.0,37.0,12.0,19.0,60.55
60.5,1720610190.0,36.0,15.0,28.0,33.0,15.0,29.0,37.0,10.0,25.0,34.0,8.0,26.0,60.55
60.5,1720610220.0,45.0,16.0,22.0,42.0,13.0,22.0,38.0,10.0,26.0,39.0,9.0,15.0,60.55
60.5,1720610250.0,45.0,17.0,25.0,42.0,13.0,24.0,39.0,11.0,18.0,37.0,13.0,24.0,60.55
60.5,1720610280.0,46.0,12.0,18.0,41.0,12.0,20.0,38.0,12.0,22.0,36.0,9.0,21.0,60.55
60.5,1720610310.0,44.0,17.0,23.0,43.0,16.0,23.0,41.0,7.0,20.0,42.0,11.0,24.0,60.55
60.5,1720610340.0,46.0,14.0,19.0,43.0,13.0,23.0,46.0,12.0,20.0,44.0,14.0,21.0,60.55
60.5,1720610370.0,51.0,17.0,19.0,50.0,15.0,19.0,49.0,10.0,18.0,49.0,12.0,19.0,60.55
60.5,1720610400.0,57.0,17.0,17.0,57.0,12.0,21.0,49.0,12.0,19.0,52.0,14.0,20.0,60.55
60.5,1720610430.0,58.0,14.0,14.0,56.0,15.0,19.0,52.0,8.0,17.0,54.0,12.0,15.0,60.55
60.5,1720610460.0,65.0,17.0,15.0,61.0,11.0,13.0,59.0,11.0,15.0,59.0,10.0,11.0,60.55
60.5,1720610490.0,60.0,12.0,12.0,58.0,13.0,17.0,60.0,14.0,17.0,62.0,14.0,16.0,60.55
60.5,1720610520.0,62.0,15.0,11.0,60.0,14.0,13.0,54.0,13.0,21.0,57.0,15.0,17.0,60.55
60.5,1720610550.0,66.0,15.0,12.0,63.0,14.0,15.0,61.0,11.0,15.0,57.0,13.0,14.0,60.55
60.5,1720610580.0,64.0,12.0,10.0,61.0,11.0,9.0,59.0,16.0,21.0,60.0,12.0,13.0,60.55
60.5,1720610610.0,56.0,14.0,14.0,54.0,14.0,16.0,56.0,10.0,14.0,58.0,15.0,16.0,60.55
60.5,1720610640.0,57.0,18.0,17.0,51.0,18.0,23.0,53.0,11.0,16.0,54.0,9.0,10.0,60.55
60.5,1720610670.0,,,,,,,,,,,,,60.55
60.5,1720610700.0,51.0,17.0,19.0,52.0,13.0,19.0,49.0,10.0,19.0,47.0,14.0,19.0,60.55
60.5,1720610730.0,51.0,14.0,16.0,49.0,14.0,24.0,44.0,16.0,23.0,46.0,14.0,18.0,60.55
60.5,1720610760.0,53.0,14.0,15.0,48.0,19.0,28.0,42.0,14.0,30.0,46.0,12.0,19.0,60.55
60.5,1720610790.0,42.0,12.0,17.0,45.0,12.0,18.0,48.0,9.0,12.0,43.0,15.0,19.0,60.55
60.5,1720610820.0,29.0,12.0,26.0,32.0,15.0,28.0,37.0,10.0,22.0,42.0,8.0,13.0,60.55
60.5,1720610850.0,24.0,15.0,36.0,34.0,14.0,30.0,34.0,14.0,33.0,38.0,10.0,24.0,60.55
60.5,1720610880.0,33.0,16.0,34.0,32.0,14.0,28.0,35.0,12.0,31.0,33.0,15.0,31.0,60.55
60.5,1720610910.0,35.0,14.0,25.0,38.0,11.0,24.0,39.0,11.0,26.0,40.0,13.0,23.0,60.55
60.5,1720610940.0,29.0,15.0,34.0,33.0,15.0,31.0,31.0,9.0,25.0,39.0,10.0,15.0,60.55
60.5,1720610970.0,16.0,9.0,42.0,19.0,8.0,56.0,10.0,3.0,31.0,32.0,8.0,16.0,60.55
60.5,1720611000.0,6.0,2.0,90.0,,,,11.0,1.0,7.0,27.0,9.0,29.0,60.55
60.5,1720611030.0,10.0,6.0,66.0,16.0,7.0,64.0,14.0,4.0,56.0,32.0,8.0,20.0,60.55
60.5,1720611060.0,13.0,9.0,41.0,13.0,2.0,81.0,10.0,3.0,72.0,25.0,5.0,52.0,60.55
60.5,1720611090.0,12.0,8.0,38.0,10.0,6.0,66.0,,,,12.0,1.0,49.0,60.55
60.5,1720611120.0,14.0,11.0,48.0,15.0,9.0,44.0,16.0,4.0,17.0,24.0,3.0,14.0,60.55
60.5,1720611150.0,17.0,12.0,38.0,17.0,9.0,41.0,17.0,6.0,56.0,29.0,8.0,24.0,60.55
60.5,1720611180.0,20.0,12.0,44.0,20.0,9.0,35.0,23.0,8.0,30.0,30.0,8.0,20.0,60.55
60.5,1720611210.0,11.0,7.0,59.0,19.0,6.0,33.0,25.0,6.0,15.0,33.0,6.0,33.0,60.55
60.5,1720611240.0,16.0,10.0,40.0,29.0,8.0,25.0,29.0,10.0,25.0,32.0,9.0,22.0,60.55
60.5,1720611270.0,23.0,12.0,38.0,30.0,10.0,22.0,32.0,9.0,24.0,31.0,9.0,22.0,60.55
60.5,1720611300.0,34.0,15.0,26.0,34.0,10.0,23.0,34.0,12.0,34.0,35.0,12.0,23.0,60.55
60.5,1720611330.0,40.0,11.0,17.0,36.0,14.0,30.0,38.0,8.0,15.0,37.0,11.0,21.0,60.55
60.5,1720611360.0,40.0,17.0,30.0,40.0,12.0,23.0,41.0,10.0,17.0,40.0,9.0,19.0,60.55
60.5,1720611390.0,40.0,14.0,22.0,37.0,13.0,29.0,37.0,10.0,20.0,41.0,13.0,25.0,60.55
60.5,1720611420.0,31.0,13.0,27.0,28.0,12.0,40.0,36.0,7.0,19.0,36.0,11.0,22.0,60.55
60.5,1720611450.0,21.0,12.0,41.0,20.0,8.0,36.0,27.0,11.0,36.0,37.0,8.0,14.0,60.55
60.5,1720611480.0,19.0,10.0,34.0,18.0,10.0,36.0,30.0,8.0,32.0,35.0,6.0,12.0,60.55
60.5,1720611510.0,31.0,12.0,23.0,30.0,13.0,33.0,32.0,10.0,30.0,33.0,12.0,28.0,60.55
60.5,1720611540.0,38.0,12.0,17.0,39.0,13.0,25.0,35.0,13.0,29.0,37.0,7.0,13.0,60.55
60.5,1720611570.0,39.0,12.0,19.0,38.0,13.0,25.0,35.0,13.0,31.0,34.0,10.0,29.0,60.55
60.5,1720611600.0,38.0,15.0,24.0,35.0,11.0,26.0,36.0,13.0,27.0,37.0,8.0,23.0,60.55
60.5,1720611630.0,41.0,13.0,25.0,33.0,13.0,32.0,34.0,10.0,28.0,33.0,12.0,28.0,60.55
60.5,1720611660.0,39.0,11.0,18.0,31.0,10.0,36.0,29.0,8.0,22.0,33.0,7.0,13.0,60.55
60.5,1720611690.0,32.0,12.0,27.0,22.0,10.0,45.0,25.0,9.0,25.0,31.0,6.0,17.0,60.55
60.5,1720611720.0,31.0,11.0,22.0,26.0,13.0,32.0,30.0,9.0,27.0,32.0,11.0,28.0,60.55
60.5,1720611750.0,32.0,11.0,21.0,28.0,14.0,40.0,33.0,10.0,27.0,36.0,13.0,35.0,60.55
60.5,1720611780.0,33.0,13.0,26.0,31.0,13.0,31.0,32.0,8.0,26.0,36.0,11.0,21.0,60.55
60.5,1720611810.0,34.0,16.0,30.0,31.0,11.0,21.0,29.0,8.0,38.0,33.0,6.0,15.0,60.55
60.5,1720611840.0,24.0,14.0,41.0,25.0,8.0,35.0,29.0,14.0,34.0,30.0,10.0,31.0,60.55
60.5,1720611870.0,14.0,9.0,55.0,25.0,9.0,45.0,28.0,9.0,33.0,29.0,7.0,19.0,60.55
60.5,1720611900.0,19.0,10.0,35.0,16.0,5.0,65.0,20.0,4.0,16.0,26.0,7.0,41.0,60.55
60.5,1720611930.0,25.0,10.0,27.0,22.0,10.0,32.0,25.0,7.0,29.0,36.0,8.0,15.0,60.55
60.5,1720611960.0,31.0,13.0,28.0,28.0,9.0,22.0,27.0,6.0,25.0,33.0,11.0,24.0,60.55
60.5,1720611990.0,30.0,10.0,19.0,25.0,12.0,36.0,23.0,10.0,30.0,34.0,7.0,16.0,60.55
60.5,1720612020.0,20.0,12.0,38.0,21.0,6.0,33.0,19.0,4.0,49.0,27.0,4.0,28.0,60.55
60.5,1720612050.0,28.0,11.0,22.0,22.0,9.0,48.0,20.0,6.0,30.0,25.0,6.0,22.0,60.55
60.5,1720612080.0,39.0,10.0,15.0,33.0,12.0,34.0,26.0,9.0,41.0,34.0,8.0,21.0,60.55
60.5,1720612110.0,35.0,12.0,22.0,31.0,11.0,33.0,28.0,12.0,38.0,32.0,9.0,28.0,60.55
60.5,1720612140.0,25.0,14.0,35.0,23.0,12.0,40.0,24.0,7.0,24.0,33.0,12.0,32.0,60.55
60.5,1720612170.0,19.0,12.0,36.0,16.0,10.0,38.0,20.0,6.0,38.0,31.0,8.0,16.0,60.55
60.5,1720612200.0,19.0,9.0,38.0,18.0,8.0,46.0,17.0,8.0,49.0,25.0,7.0,27.0,60.55
60.5,1720612230.0,9.0,3.0,82.0,10.0,2.0,81.0,18.0,2.0,62.0,31.0,6.0,13.0,60.55
60.5,1720612260.0,12.0,11.0,52.0,21.0,6.0,42.0,30.0,7.0,34.0,33.0,9.0,19.0,60.55
60.5,1720612290.0,22.0,12.0,31.0,22.0,12.0,40.0,29.0,10.0,27.0,35.0,11.0,20.0,60.55
60.5,1720612320.0,29.0,12.0,29.0,31.0,12.0,28.0,35.0,11.0,21.0,32.0,11.0,31.0,60.55
60.5,1720612350.0,36.0,15.0,24.0,35.0,15.0,29.0,38.0,10.0,20.0,38.0,14.0,31.0,60.55
60.5,1720612380.0,38.0,14.0,23.0,37.0,16.0,32.0,38.0,11.0,22.0,43.0,10.0,14.0,60.55
60.5,1720612410.0,44.0,15.0,21.0,43.0,16.0,31.0,37.0,10.0,23.0,36.0,9.0,18.0,60.55
60.5,1720612440.0,48.0,14.0,17.0,44.0,12.0,20.0,41.0,11.0,22.0,42.0,13.0,20.0,60.55
60.5,1720612470.0,47.0,14.0,18.0,43.0,11.0,15.0,42.0,9.0,25.0,44.0,5.0,11.0,60.55
60.5,1720612500.0,40.0,15.0,21.0,38.0,16.0,27.0,40.0,10.0,23.0,40.0,8.0,22.0,60.55
60.5,1720612530.0,40.0,15.0,25.0,35.0,13.0,23.0,35.0,7.0,17.0,40.0,13.0,30.0,60.55
60.5,1720612560.0,32.0,14.0,26.0,33.0,9.0,18.0,38.0,10.0,19.0,36.0,12.0,33.0,60.55
60.5,1720612590.0,35.0,14.0,27.0,36.0,15.0,28.0,37.0,9.0,21.0,37.0,15.0,27.0,60.55
60.5,1720612620.0,20.0,10.0,39.0,30.0,10.0,22.0,39.0,9.0,21.0,45.0,8.0,11.0,60.55
60.5,1720612650.0,21.0,11.0,43.0,30.0,12.0,27.0,39.0,9.0,20.0,43.0,13.0,26.0,60.55
60.5,1720612680.0,33.0,11.0,20.0,34.0,12.0,28.0,38.0,10.0,24.0,44.0,14.0,24.0,60.55
60.5,1720612710.0,40.0,17.0,25.0,40.0,14.0,24.0,43.0,11.0,19.0,46.0,11.0,16.0,60.55
60.5,1720612740.0,48.0,16.0,19.0,42.0,11.0,16.0,45.0,11.0,24.0,43.0,9.0,21.0,60.55
60.5,1720612770.0,46.0,16.0,19.0,44.0,15.0,22.0,43.0,7.0,11.0,45.0,11.0,18.0,60.55
60.5,1720612800.0,50.0,14.0,17.0,45.0,13.0,24.0,43.0,11.0,26.0,47.0,18.0,29.0,60.55
60.5,1720612830.0,48.0,15.0,19.0,44.0,13.0,23.0,42.0,12.0,19.0,46.0,13.0,19.0,60.55
60.5,1720612860.0,39.0,13.0,22.0,33.0,12.0,33.0,34.0,10.0,21.0,43.0,12.0,23.0,60.55
60.5,1720612890.0,17.0,5.0,60.0,12.0,2.0,83.0,17.0,6.0,22.0,37.0,7.0,19.0,60.55
60.5,1720612920.0,16.0,4.0,46.0,11.0,2.0,17.0,16.0,2.0,39.0,31.0,8.0,40.0,60.55
60.5,1720612950.0,27.0,10.0,22.0,25.0,9.0,28.0,28.0,9.0,38.0,34.0,11.0,27.0,60.55
60.5,1720612980.0,33.0,13.0,25.0,28.0,10.0,26.0,36.0,8.0,21.0,39.0,8.0,18.0,60.55
60.5,1720613010.0,28.0,15.0,32.0,29.0,12.0,30.0,32.0,13.0,23.0,33.0,13.0,28.0,60.55
60.5,1720613040.0,6.0,4.0,71.0,17.0,8.0,28.0,30.0,3.0,20.0,37.0,7.0,18.0,60.55
60.5,1720613070.0,9.0,4.0,67.0,7.0,2.0,96.0,14.0,4.0,51.0,32.0,5.0,35.0,60.55
60.5,1720613100.0,11.0,6.0,52.0,10.0,3.0,41.0,6.0,1.0,97.0,38.0,1.0,15.0,60.55
60.5,1720613130.0,12.0,6.0,41.0,11.0,5.0,42.0,,,,,,,60.55
60.5,1720613160.0,5.0,3.0,72.0,7.0,2.0,16.0,10.0,1.0,57.0,36.0,1.0,16.0,60.55
60.5,1720613190.0,15.0,7.0,65.0,14.0,4.0,56.0,19.0,3.0,51.0,23.0,8.0,30.0,60.55
60.5,1720613220.0,24.0,13.0,30.0,21.0,9.0,39.0,23.0,7.0,22.0,27.0,9.0,21.0,60.55
60.5,1720613250.0,20.0,8.0,31.0,16.0,8.0,38.0,15.0,3.0,62.0,25.0,5.0,17.0,60.55
60.5,1720613280.0,11.0,3.0,18.0,11.0,4.0,77.0,16.0,5.0,48.0,27.0,7.0,38.0,60.55
60.5,1720613310.0,15.0,9.0,48.0,18.0,9.0,47.0,23.0,7.0,25.0,24.0,15.0,52.0,60.55
60.5,1720613340.0,20.0,13.0,39.0,23.0,10.0,31.0,26.0,8.0,22.0,29.0,9.0,21.0,60.55
60.5,1720613370.0,12.0,4.0,78.0,15.0,3.0,17.0,22.0,6.0,37.0,29.0,7.0,15.0,60.55
60.5,1720613400.0,9.0,5.0,41.0,15.0,1.0,80.0,16.0,1.0,7.0,32.0,6.0,35.0,60.55
60.5,1720613430.0,16.0,10.0,36.0,16.0,8.0,54.0,19.0,10.0,40.0,28.0,8.0,25.0,60.55
60.5,1720613460.0,26.0,12.0,26.0,19.0,11.0,46.0,27.0,7.0,22.0,29.0,9.0,19.0,60.55
60.5,1720613490.0,18.0,10.0,34.0,16.0,7.0,53.0,24.0,9.0,27.0,31.0,7.0,20.0,60.55
60.5,1720613520.0,18.0,6.0,19.0,14.0,5.0,48.0,22.0,6.0,45.0,28.0,8.0,16.0,60.55
60.5,1720613550.0,16.0,8.0,43.0,17.0,11.0,49.0,28.0,7.0,22.0,32.0,11.0,21.0,60.55
60.5,1720613580.0,14.0,7.0,37.0,17.0,3.0,80.0,25.0,6.0,26.0,36.0,3.0,6.0,60.55
60.5,1720613610.0,20.0,10.0,38.0,15.0,5.0,61.0,24.0,9.0,23.0,27.0,10.0,25.0,60.55
60.5,1720613640.0,32.0,10.0,20.0,23.0,10.0,37.0,29.0,9.0,23.0,30.0,7.0,21.0,60.55
60.5,1720613670.0,25.0,12.0,31.0,23.0,7.0,31.0,29.0,10.0,25.0,34.0,9.0,28.0,60.55
60.5,1720613700.0,10.0,3.0,65.0,21.0,12.0,41.0,28.0,6.0,21.0,41.0,8.0,19.0,60.55
60.5,1720613730.0,25.0,12.0,35.0,23.0,8.0,26.0,25.0,9.0,26.0,35.0,5.0,17.0,60.55
60.5,1720613760.0,13.0,7.0,52.0,16.0,8.0,66.0,25.0,6.0,18.0,34.0,12.0,26.0,60.55
60.5,1720613790.0,9.0,6.0,56.0,10.0,5.0,67.0,25.0,5.0,18.0,33.0,9.0,14.0,60.55
60.5,1720613820.0,13.0,9.0,41.0,14.0,7.0,44.0,27.0,11.0,27.0,30.0,8.0,20.0,60.55
60.5,1720613850.0,12.0,7.0,38.0,12.0,8.0,54.0,30.0,3.0,5.0,35.0,7.0,20.0,60.55
60.5,1720613880.0,11.0,2.0,55.0,,,,31.0,3.0,8.0,39.0,8.0,12.0,60.55
60.5,1720613910.0,9.0,6.0,64.0,11.0,6.0,69.0,36.0,8.0,20.0,36.0,8.0,19.0,60.55
60.5,1720613940.0,28.0,12.0,27.0,29.0,12.0,34.0,32.0,11.0,24.0,36.0,12.0,26.0,60.55
60.5,1720613970.0,36.0,11.0,18.0,36.0,13.0,22.0,40.0,13.0,23.0,39.0,12.0,19.0,60.55
60.5,1720614000.0,37.0,14.0,22.0,33.0,13.0,22.0,38.0,10.0,15.0,39.0,10.0,20.0,60.55
60.5,1720614030.0,36.0,10.0,16.0,35.0,15.0,27.0,36.0,5.0,15.0,39.0,13.0,25.0,60.55
60.5,1720614060.0,35.0,13.0,21.0,34.0,11.0,24.0,34.0,11.0,28.0,45.0,11.0,17.0,60.55
60.5,1720614090.0,28.0,14.0,35.0,27.0,15.0,43.0,28.0,6.0,15.0,42.0,8.0,13.0,60.55
60.5,1720614120.0,11.0,8.0,76.0,17.0,9.0,45.0,29.0,7.0,27.0,36.0,6.0,20.0,60.55
60.5,1720614150.0,22.0,12.0,36.0,25.0,10.0,28.0,32.0,10.0,19.0,36.0,9.0,23.0,60.55
